,time,temp,hum,wind,weather,date
2,2:52 AM,41F,57%,6mph,Light Rain,2017-01-14
3,3:47 AM,39F,56%,8mph,Wintry Mix,2017-01-14
4,3:52 AM,38F,62%,5mph,Wintry Mix,2017-01-14
5,4:03 AM,39F,60%,6mph,Light Rain,2017-01-14
6,4:52 AM,38F,68%,6mph,Cloudy,2017-01-14
7,5:52 AM,38F,68%,8mph,Light Rain,2017-01-14
8,6:52 AM,37F,59%,7mph,Cloudy,2017-01-14
9,7:52 AM,36F,62%,0mph,Cloudy,2017-01-14
10,8:52 AM,36F,70%,3mph,Light Rain,2017-01-14
11,9:52 AM,35F,78%,5mph,Light Rain,2017-01-14
12,10:30 AM,35F,85%,6mph,Light Rain,2017-01-14
13,10:52 AM,35F,85%,7mph,Light Rain,2017-01-14
14,10:55 AM,35F,89%,7mph,Light Rain,2017-01-14
15,10:59 AM,34F,92%,8mph,Light Rain,2017-01-14
16,11:20 AM,34F,85%,12mph,Light Rain,2017-01-14
17,11:37 AM,34F,85%,6mph,Light Rain,2017-01-14
18,11:52 AM,34F,85%,6mph,Light Rain,2017-01-14
19,12:00 PM,34F,89%,7mph,Light Rain,2017-01-14
20,12:45 PM,34F,92%,5mph,Light Rain,2017-01-14
21,12:52 PM,34F,92%,5mph,Light Rain,2017-01-14
22,12:56 PM,34F,92%,6mph,Light Rain,2017-01-14
23,1:01 PM,35F,92%,6mph,Light Rain,2017-01-14
24,1:05 PM,35F,92%,7mph,Light Rain,2017-01-14
25,1:15 PM,34F,96%,0mph,Light Rain,2017-01-14
26,1:52 PM,35F,92%,0mph,Light Rain,2017-01-14
27,2:10 PM,35F,89%,3mph,Light Rain,2017-01-14
28,2:15 PM,35F,92%,5mph,Cloudy,2017-01-14
29,2:39 PM,35F,92%,3mph,Cloudy,2017-01-14
30,2:43 PM,35F,92%,3mph,Cloudy,2017-01-14
31,2:52 PM,35F,92%,6mph,Cloudy,2017-01-14
32,3:15 PM,36F,89%,5mph,Cloudy,2017-01-14
33,3:52 PM,35F,92%,3mph,Cloudy,2017-01-14
34,4:10 PM,36F,89%,6mph,Cloudy,2017-01-14
35,4:44 PM,36F,89%,8mph,Light Rain,2017-01-14
36,4:52 PM,36F,89%,7mph,Light Rain,2017-01-14
37,5:09 PM,35F,96%,6mph,Light Rain,2017-01-14
38,5:52 PM,35F,96%,6mph,Light Rain,2017-01-14
39,6:03 PM,35F,96%,6mph,Light Rain,2017-01-14
40,6:33 PM,35F,96%,5mph,Light Rain,2017-01-14
41,6:52 PM,35F,96%,5mph,Light Rain,2017-01-14
42,7:52 PM,35F,96%,3mph,Light Rain,2017-01-14
43,8:52 PM,36F,93%,0mph,Light Rain,2017-01-14
44,9:18 PM,36F,93%,5mph,Light Rain,2017-01-14
45,9:37 PM,36F,93%,6mph,Cloudy,2017-01-14
46,9:52 PM,36F,93%,5mph,Cloudy,2017-01-14
47,10:36 PM,36F,97%,9mph,Cloudy,2017-01-14
48,10:52 PM,36F,97%,7mph,Cloudy,2017-01-14
49,11:52 PM,36F,93%,3mph,Cloudy,2017-01-14
0,12:52 AM,37F,89%,0mph,Cloudy,2017-01-15
1,1:52 AM,37F,93%,6mph,Cloudy,2017-01-15
2,2:20 AM,37F,93%,7mph,Cloudy,2017-01-15
3,2:52 AM,37F,93%,8mph,Cloudy,2017-01-15
4,3:08 AM,37F,93%,6mph,Cloudy,2017-01-15
5,3:18 AM,37F,93%,6mph,Cloudy,2017-01-15
6,3:42 AM,37F,93%,7mph,Cloudy,2017-01-15
7,3:52 AM,37F,93%,7mph,Cloudy,2017-01-15
8,4:52 AM,38F,89%,8mph,Cloudy,2017-01-15
9,5:52 AM,37F,89%,5mph,Mostly Cloudy,2017-01-15
10,6:52 AM,37F,89%,8mph,Mostly Cloudy,2017-01-15
11,7:52 AM,38F,86%,8mph,Mostly Cloudy,2017-01-15
12,8:52 AM,40F,79%,8mph,Mostly Cloudy,2017-01-15
13,9:52 AM,43F,65%,7mph,Mostly Cloudy,2017-01-15
14,10:52 AM,45F,40%,10mph,Mostly Cloudy,2017-01-15
15,11:52 AM,47F,36%,9mph,Mostly Cloudy,2017-01-15
16,12:52 PM,47F,32%,9mph,Mostly Cloudy,2017-01-15
17,1:52 PM,48F,29%,5mph,Mostly Cloudy,2017-01-15
18,2:52 PM,48F,29%,6mph,Mostly Cloudy,2017-01-15
19,3:52 PM,47F,33%,5mph,Mostly Cloudy,2017-01-15
20,4:52 PM,46F,34%,7mph,Cloudy,2017-01-15
21,5:52 PM,44F,43%,6mph,Cloudy,2017-01-15
22,6:52 PM,43F,51%,6mph,Cloudy,2017-01-15
23,7:52 PM,42F,51%,5mph,Cloudy,2017-01-15
24,8:52 PM,41F,62%,3mph,Cloudy,2017-01-15
25,9:52 PM,41F,60%,3mph,Cloudy,2017-01-15
26,10:52 PM,40F,60%,0mph,Cloudy,2017-01-15
27,11:52 PM,40F,63%,3mph,Cloudy,2017-01-15
0,12:52 AM,41F,57%,0mph,Cloudy,2017-01-16
1,1:52 AM,40F,70%,7mph,Cloudy,2017-01-16
2,2:52 AM,39F,67%,7mph,Cloudy,2017-01-16
3,3:52 AM,39F,62%,3mph,Cloudy,2017-01-16
4,4:52 AM,39F,62%,6mph,Cloudy,2017-01-16
5,5:52 AM,38F,62%,5mph,Cloudy,2017-01-16
6,6:52 AM,38F,65%,0mph,Cloudy,2017-01-16
7,7:29 AM,38F,68%,0mph,Cloudy,2017-01-16
8,7:52 AM,38F,68%,0mph,Cloudy,2017-01-16
9,8:30 AM,39F,67%,5mph,Cloudy,2017-01-16
10,8:52 AM,39F,67%,3mph,Cloudy,2017-01-16
11,9:52 AM,40F,63%,3mph,Cloudy,2017-01-16
12,10:52 AM,42F,60%,5mph,Cloudy,2017-01-16
13,11:52 AM,42F,60%,9mph,Cloudy,2017-01-16
14,12:52 PM,43F,62%,8mph,Cloudy,2017-01-16
15,1:52 PM,44F,63%,8mph,Cloudy,2017-01-16
16,2:52 PM,45F,58%,7mph,Cloudy,2017-01-16
17,2:59 PM,45F,58%,7mph,Cloudy,2017-01-16
18,3:23 PM,45F,58%,8mph,Cloudy,2017-01-16
19,3:52 PM,46F,51%,9mph,Cloudy,2017-01-16
20,4:52 PM,45F,58%,9mph,Cloudy,2017-01-16
21,5:10 PM,44F,65%,7mph,Cloudy,2017-01-16
22,5:52 PM,44F,63%,6mph,Cloudy,2017-01-16
23,6:52 PM,43F,68%,7mph,Cloudy,2017-01-16
24,7:52 PM,43F,71%,5mph,Cloudy,2017-01-16
25,8:52 PM,43F,68%,7mph,Cloudy,2017-01-16
26,9:52 PM,43F,71%,7mph,Cloudy,2017-01-16
27,10:52 PM,42F,76%,7mph,Light Rain,2017-01-16
28,11:06 PM,42F,79%,6mph,Light Rain,2017-01-16
29,11:16 PM,41F,86%,7mph,Light Rain,2017-01-16
30,11:23 PM,41F,86%,6mph,Light Rain,2017-01-16
31,11:52 PM,41F,89%,6mph,Light Rain,2017-01-16
0,12:52 AM,41F,93%,6mph,Light Rain,2017-01-17
1,1:00 AM,41F,93%,5mph,Light Rain,2017-01-17
2,1:52 AM,41F,93%,3mph,Cloudy,2017-01-17
3,2:14 AM,41F,93%,3mph,Cloudy,2017-01-17
4,2:52 AM,41F,93%,3mph,Cloudy,2017-01-17
5,3:52 AM,41F,93%,0mph,Cloudy,2017-01-17
6,4:52 AM,41F,93%,3mph,Light Rain,2017-01-17
7,5:52 AM,41F,93%,0mph,Cloudy,2017-01-17
8,6:40 AM,42F,92%,0mph,Cloudy,2017-01-17
9,6:52 AM,42F,92%,0mph,Cloudy,2017-01-17
10,7:52 AM,42F,92%,3mph,Cloudy,2017-01-17
11,8:33 AM,43F,93%,3mph,Cloudy,2017-01-17
12,8:52 AM,43F,93%,5mph,Cloudy,2017-01-17
13,9:52 AM,43F,93%,7mph,Light Rain,2017-01-17
14,10:18 AM,43F,93%,5mph,Light Rain,2017-01-17
15,10:52 AM,44F,96%,7mph,Light Rain,2017-01-17
16,10:55 AM,44F,96%,7mph,Light Rain,2017-01-17
17,11:52 AM,47F,93%,9mph,Cloudy,2017-01-17
18,12:52 PM,47F,93%,14mph,Light Rain,2017-01-17
19,1:52 PM,47F,93%,7mph,Cloudy,2017-01-17
20,2:22 PM,47F,97%,5mph,Rain,2017-01-17
21,2:33 PM,47F,100%,0mph,Light Rain,2017-01-17
22,2:52 PM,46F,96%,8mph,Light Rain,2017-01-17
23,2:59 PM,46F,100%,6mph,Light Rain,2017-01-17
24,3:13 PM,47F,100%,9mph,Rain,2017-01-17
25,3:18 PM,47F,100%,8mph,Light Rain,2017-01-17
26,3:26 PM,47F,100%,7mph,Light Rain,2017-01-17
27,3:39 PM,48F,96%,8mph,Light Rain,2017-01-17
28,3:52 PM,48F,100%,7mph,Cloudy,2017-01-17
29,3:57 PM,48F,100%,7mph,Cloudy,2017-01-17
30,4:26 PM,49F,97%,6mph,Cloudy,2017-01-17
31,4:52 PM,49F,97%,7mph,Cloudy,2017-01-17
32,4:57 PM,49F,100%,6mph,Cloudy,2017-01-17
33,5:06 PM,50F,96%,6mph,Cloudy,2017-01-17
34,5:52 PM,50F,96%,6mph,Cloudy,2017-01-17
35,6:13 PM,48F,100%,8mph,Cloudy,2017-01-17
36,6:52 PM,51F,100%,3mph,Cloudy,2017-01-17
37,7:41 PM,50F,96%,0mph,Cloudy,2017-01-17
38,7:52 PM,49F,97%,5mph,Light Drizzle,2017-01-17
39,7:57 PM,49F,97%,3mph,Light Drizzle,2017-01-17
40,7:59 PM,49F,97%,3mph,Light Drizzle,2017-01-17
41,8:52 PM,50F,100%,0mph,Cloudy,2017-01-17
42,9:33 PM,51F,100%,7mph,Cloudy,2017-01-17
43,9:48 PM,52F,100%,5mph,Cloudy,2017-01-17
44,9:52 PM,51F,100%,3mph,Cloudy,2017-01-17
45,10:06 PM,47F,97%,5mph,Cloudy,2017-01-17
46,10:19 PM,48F,100%,0mph,Cloudy,2017-01-17
47,10:32 PM,46F,100%,5mph,Cloudy,2017-01-17
48,10:38 PM,47F,100%,7mph,Cloudy,2017-01-17
49,10:40 PM,48F,100%,8mph,Cloudy,2017-01-17
50,10:43 PM,48F,100%,8mph,Cloudy,2017-01-17
51,10:52 PM,47F,100%,9mph,Cloudy,2017-01-17
52,11:02 PM,47F,100%,8mph,Fog,2017-01-17
53,11:32 PM,46F,100%,5mph,Fog,2017-01-17
54,11:39 PM,46F,100%,5mph,Fog,2017-01-17
55,11:47 PM,46F,100%,5mph,Fog,2017-01-17
56,11:52 PM,46F,100%,3mph,Fog,2017-01-17
0,12:01 AM,47F,100%,0mph,Fog,2017-01-18
1,12:09 AM,46F,100%,5mph,Fog,2017-01-18
2,12:24 AM,46F,100%,7mph,Fog,2017-01-18
3,12:37 AM,45F,100%,7mph,Fog,2017-01-18
4,12:46 AM,45F,100%,7mph,Fog,2017-01-18
5,12:52 AM,45F,100%,8mph,Fog,2017-01-18
6,12:55 AM,45F,100%,8mph,Fog,2017-01-18
7,1:52 AM,46F,100%,7mph,Fog,2017-01-18
8,2:10 AM,46F,100%,7mph,Fog,2017-01-18
9,2:13 AM,46F,100%,7mph,Fog,2017-01-18
10,2:30 AM,46F,100%,5mph,Fog,2017-01-18
11,2:41 AM,46F,100%,6mph,Fog,2017-01-18
12,2:52 AM,46F,100%,5mph,Fog,2017-01-18
13,2:55 AM,46F,100%,5mph,Cloudy,2017-01-18
14,3:52 AM,47F,97%,6mph,Cloudy,2017-01-18
15,4:45 AM,47F,100%,3mph,Cloudy,2017-01-18
16,4:52 AM,47F,100%,3mph,Cloudy,2017-01-18
17,5:46 AM,46F,100%,5mph,Cloudy,2017-01-18
18,5:52 AM,47F,97%,3mph,Cloudy,2017-01-18
19,6:00 AM,47F,100%,0mph,Fog,2017-01-18
20,6:08 AM,47F,100%,0mph,Fog,2017-01-18
21,6:15 AM,47F,100%,0mph,Fog,2017-01-18
22,6:22 AM,47F,100%,5mph,Fog,2017-01-18
23,6:31 AM,47F,100%,0mph,Cloudy,2017-01-18
24,6:39 AM,44F,100%,3mph,Fog,2017-01-18
25,6:42 AM,44F,100%,3mph,Fog,2017-01-18
26,6:45 AM,45F,100%,3mph,Fog,2017-01-18
27,6:47 AM,45F,100%,3mph,Fog,2017-01-18
28,6:49 AM,45F,100%,3mph,Fog,2017-01-18
29,6:52 AM,46F,100%,0mph,Fog,2017-01-18
30,7:18 AM,46F,100%,0mph,Fog,2017-01-18
31,7:21 AM,46F,100%,0mph,Fog,2017-01-18
32,7:25 AM,47F,100%,3mph,Partly Cloudy,2017-01-18
33,7:52 AM,46F,100%,5mph,Mostly Cloudy,2017-01-18
34,8:52 AM,52F,77%,15mph,Cloudy,2017-01-18
35,9:52 AM,53F,74%,13mph,Cloudy,2017-01-18
36,10:52 AM,57F,62%,13mph,Partly Cloudy,2017-01-18
37,11:52 AM,59F,55%,18mph,Mostly Cloudy,2017-01-18
38,12:52 PM,60F,49%,17mph,Mostly Cloudy,2017-01-18
39,1:52 PM,58F,51%,18mph,Mostly Cloudy,2017-01-18
40,2:52 PM,59F,49%,17mph,Mostly Cloudy,2017-01-18
41,3:52 PM,57F,49%,14mph,Mostly Cloudy,2017-01-18
42,4:52 PM,56F,49%,15mph,Partly Cloudy,2017-01-18
43,5:52 PM,52F,57%,15mph,Partly Cloudy,2017-01-18
44,6:52 PM,50F,59%,15mph,Fair,2017-01-18
45,7:52 PM,49F,61%,13mph,Partly Cloudy,2017-01-18
46,8:52 PM,49F,61%,15mph,Mostly Cloudy,2017-01-18
47,9:52 PM,48F,63%,14mph,Mostly Cloudy,2017-01-18
48,10:52 PM,48F,63%,12mph,Cloudy,2017-01-18
49,11:52 PM,48F,63%,9mph,Mostly Cloudy,2017-01-18
0,12:52 AM,47F,66%,7mph,Cloudy,2017-01-19
1,1:52 AM,47F,66%,7mph,Cloudy,2017-01-19
2,2:52 AM,46F,68%,7mph,Cloudy,2017-01-19
3,3:52 AM,45F,71%,9mph,Mostly Cloudy,2017-01-19
4,4:52 AM,43F,76%,9mph,Cloudy,2017-01-19
5,5:52 AM,43F,76%,8mph,Partly Cloudy,2017-01-19
6,6:52 AM,46F,71%,6mph,Cloudy,2017-01-19
7,7:52 AM,46F,71%,7mph,Cloudy,2017-01-19
8,8:52 AM,48F,66%,10mph,Cloudy,2017-01-19
9,9:52 AM,49F,64%,12mph,Cloudy,2017-01-19
10,10:52 AM,50F,61%,13mph,Cloudy,2017-01-19
11,11:52 AM,50F,61%,3mph,Cloudy,2017-01-19
12,12:52 PM,52F,57%,6mph,Cloudy,2017-01-19
13,1:52 PM,52F,59%,6mph,Cloudy,2017-01-19
14,2:52 PM,52F,59%,6mph,Cloudy,2017-01-19
15,3:52 PM,52F,59%,5mph,Cloudy,2017-01-19
16,4:52 PM,49F,66%,7mph,Cloudy,2017-01-19
17,5:52 PM,49F,64%,5mph,Cloudy,2017-01-19
18,6:52 PM,47F,68%,5mph,Fair,2017-01-19
19,7:52 PM,44F,82%,6mph,Fair,2017-01-19
20,8:52 PM,42F,89%,3mph,Cloudy,2017-01-19
21,9:52 PM,42F,85%,0mph,Cloudy,2017-01-19
22,10:52 PM,41F,93%,0mph,Cloudy,2017-01-19
23,11:52 PM,40F,93%,3mph,Cloudy,2017-01-19
0,12:52 AM,40F,93%,0mph,Mostly Cloudy,2017-01-20
1,1:52 AM,40F,93%,0mph,Cloudy,2017-01-20
2,2:52 AM,41F,93%,0mph,Cloudy,2017-01-20
3,3:52 AM,40F,89%,5mph,Cloudy,2017-01-20
4,4:52 AM,40F,89%,6mph,Cloudy,2017-01-20
5,5:52 AM,40F,89%,3mph,Cloudy,2017-01-20
6,6:52 AM,41F,86%,0mph,Mostly Cloudy,2017-01-20
7,7:52 AM,42F,85%,0mph,Cloudy,2017-01-20
8,8:52 AM,43F,82%,0mph,Cloudy,2017-01-20
9,9:52 AM,44F,82%,0mph,Mostly Cloudy,2017-01-20
10,10:52 AM,46F,79%,0mph,Cloudy,2017-01-20
11,11:52 AM,48F,77%,5mph,Cloudy,2017-01-20
12,12:52 PM,49F,77%,8mph,Cloudy,2017-01-20
13,1:30 PM,47F,86%,10mph,Light Rain,2017-01-20
14,1:52 PM,47F,93%,9mph,Light Rain,2017-01-20
15,2:52 PM,49F,86%,6mph,Cloudy,2017-01-20
16,2:59 PM,48F,89%,6mph,Cloudy,2017-01-20
17,3:52 PM,48F,89%,8mph,Cloudy,2017-01-20
18,4:52 PM,48F,89%,5mph,Cloudy,2017-01-20
19,5:52 PM,48F,93%,3mph,Cloudy,2017-01-20
20,6:52 PM,48F,93%,3mph,Cloudy,2017-01-20
21,7:52 PM,47F,97%,3mph,Cloudy,2017-01-20
22,8:18 PM,48F,93%,6mph,Cloudy,2017-01-20
23,8:39 PM,47F,93%,7mph,Cloudy,2017-01-20
24,8:52 PM,48F,93%,7mph,Cloudy,2017-01-20
25,9:08 PM,48F,93%,5mph,Cloudy,2017-01-20
26,9:29 PM,47F,97%,6mph,Cloudy,2017-01-20
27,9:42 PM,47F,97%,7mph,Cloudy,2017-01-20
28,9:50 PM,46F,100%,6mph,Cloudy,2017-01-20
29,9:52 PM,47F,97%,6mph,Cloudy,2017-01-20
30,10:42 PM,47F,97%,8mph,Cloudy,2017-01-20
31,10:52 PM,47F,97%,6mph,Cloudy,2017-01-20
32,10:59 PM,47F,100%,5mph,Cloudy,2017-01-20
33,11:27 PM,47F,97%,7mph,Light Drizzle,2017-01-20
34,11:52 PM,47F,100%,5mph,Light Drizzle,2017-01-20
0,12:52 AM,47F,100%,6mph,Light Drizzle,2017-01-21
1,1:31 AM,47F,100%,6mph,Light Drizzle,2017-01-21
2,1:52 AM,47F,100%,5mph,Light Drizzle,2017-01-21
3,2:01 AM,47F,100%,6mph,Light Drizzle,2017-01-21
4,2:52 AM,48F,96%,7mph,Light Drizzle,2017-01-21
5,3:52 AM,48F,100%,6mph,Cloudy,2017-01-21
6,4:14 AM,47F,100%,5mph,Cloudy,2017-01-21
7,4:52 AM,48F,96%,5mph,Cloudy,2017-01-21
8,5:52 AM,48F,100%,5mph,Cloudy,2017-01-21
9,6:14 AM,48F,100%,3mph,Light Drizzle,2017-01-21
10,6:52 AM,48F,100%,3mph,Light Drizzle,2017-01-21
11,7:48 AM,48F,93%,5mph,Cloudy,2017-01-21
12,7:52 AM,48F,96%,5mph,Cloudy,2017-01-21
13,8:07 AM,47F,100%,3mph,Cloudy,2017-01-21
14,8:52 AM,48F,96%,6mph,Cloudy,2017-01-21
15,9:52 AM,48F,100%,8mph,Cloudy,2017-01-21
16,10:52 AM,49F,97%,7mph,Cloudy,2017-01-21
17,11:52 AM,49F,97%,7mph,Cloudy,2017-01-21
18,12:52 PM,49F,97%,6mph,Cloudy,2017-01-21
19,1:52 PM,50F,93%,6mph,Cloudy,2017-01-21
20,2:52 PM,49F,97%,6mph,Cloudy,2017-01-21
21,3:52 PM,49F,97%,7mph,Cloudy,2017-01-21
22,4:07 PM,49F,97%,6mph,Cloudy,2017-01-21
23,4:26 PM,50F,93%,6mph,Cloudy,2017-01-21
24,4:52 PM,50F,96%,6mph,Cloudy,2017-01-21
25,5:23 PM,50F,93%,6mph,Cloudy,2017-01-21
26,5:52 PM,50F,93%,5mph,Cloudy,2017-01-21
27,6:03 PM,50F,93%,5mph,Cloudy,2017-01-21
28,6:14 PM,48F,96%,3mph,Cloudy,2017-01-21
29,6:31 PM,49F,97%,5mph,Cloudy,2017-01-21
30,6:43 PM,49F,97%,3mph,Cloudy,2017-01-21
31,6:52 PM,49F,97%,3mph,Fog,2017-01-21
32,7:08 PM,49F,97%,3mph,Fog,2017-01-21
33,7:30 PM,48F,100%,3mph,Fog,2017-01-21
34,7:52 PM,49F,97%,3mph,Cloudy,2017-01-21
35,8:06 PM,48F,100%,0mph,Cloudy,2017-01-21
36,8:49 PM,48F,100%,0mph,Fog,2017-01-21
37,8:52 PM,49F,100%,0mph,Fog,2017-01-21
38,9:03 PM,49F,97%,5mph,Fog,2017-01-21
39,9:48 PM,48F,100%,5mph,Cloudy,2017-01-21
40,9:52 PM,48F,100%,3mph,Cloudy,2017-01-21
41,10:00 PM,48F,100%,5mph,Cloudy,2017-01-21
42,10:34 PM,49F,97%,6mph,Cloudy,2017-01-21
43,10:52 PM,48F,100%,6mph,Cloudy,2017-01-21
44,11:52 PM,48F,100%,6mph,Cloudy,2017-01-21
0,12:07 AM,47F,100%,6mph,Cloudy,2017-01-22
1,12:52 AM,47F,100%,7mph,Cloudy,2017-01-22
2,1:44 AM,47F,97%,8mph,Fog,2017-01-22
3,1:52 AM,47F,97%,8mph,Fog,2017-01-22
4,2:52 AM,47F,100%,8mph,Light Rain,2017-01-22
5,3:21 AM,47F,100%,6mph,Light Drizzle,2017-01-22
6,3:52 AM,47F,100%,6mph,Cloudy,2017-01-22
7,4:23 AM,47F,100%,6mph,Fog,2017-01-22
8,4:52 AM,47F,100%,5mph,Fog,2017-01-22
9,4:59 AM,47F,100%,6mph,Fog,2017-01-22
10,5:20 AM,47F,100%,5mph,Light Drizzle,2017-01-22
11,5:28 AM,47F,100%,7mph,Light Drizzle,2017-01-22
12,5:47 AM,46F,100%,9mph,Cloudy,2017-01-22
13,5:52 AM,47F,97%,8mph,Cloudy,2017-01-22
14,6:52 AM,47F,100%,8mph,Light Drizzle,2017-01-22
15,7:07 AM,47F,100%,8mph,Light Drizzle,2017-01-22
16,7:21 AM,47F,100%,7mph,Light Drizzle,2017-01-22
17,7:31 AM,47F,100%,6mph,Light Drizzle,2017-01-22
18,7:36 AM,47F,100%,6mph,Light Drizzle,2017-01-22
19,7:52 AM,48F,96%,8mph,Light Drizzle,2017-01-22
20,7:58 AM,48F,96%,8mph,Light Drizzle,2017-01-22
21,8:52 AM,48F,100%,10mph,Light Drizzle,2017-01-22
22,9:52 AM,50F,93%,5mph,Cloudy,2017-01-22
23,10:52 AM,50F,93%,8mph,Cloudy,2017-01-22
24,11:30 AM,50F,93%,9mph,Cloudy,2017-01-22
25,11:44 AM,50F,93%,9mph,Cloudy,2017-01-22
26,11:52 AM,50F,93%,9mph,Cloudy,2017-01-22
27,12:52 PM,50F,93%,7mph,Cloudy,2017-01-22
28,1:52 PM,50F,93%,7mph,Cloudy,2017-01-22
29,2:18 PM,50F,96%,9mph,Light Rain,2017-01-22
30,2:26 PM,50F,96%,8mph,Light Drizzle,2017-01-22
31,2:43 PM,51F,96%,9mph,Light Rain,2017-01-22
32,2:48 PM,52F,94%,9mph,Rain,2017-01-22
33,2:52 PM,51F,96%,5mph,Rain,2017-01-22
34,3:01 PM,51F,100%,5mph,Light Rain,2017-01-22
35,3:14 PM,52F,97%,8mph,Light Rain,2017-01-22
36,3:22 PM,51F,100%,5mph,Light Rain,2017-01-22
37,3:29 PM,50F,100%,5mph,Light Rain,2017-01-22
38,3:36 PM,50F,100%,5mph,Light Rain,2017-01-22
39,3:52 PM,51F,100%,6mph,Light Rain,2017-01-22
40,4:18 PM,50F,100%,6mph,Light Rain,2017-01-22
41,4:40 PM,50F,100%,10mph,Light Rain,2017-01-22
42,4:52 PM,49F,100%,9mph,Light Rain,2017-01-22
43,5:01 PM,50F,100%,6mph,Light Rain,2017-01-22
44,5:12 PM,50F,100%,7mph,Light Rain,2017-01-22
45,5:52 PM,50F,100%,9mph,Light Rain,2017-01-22
46,6:08 PM,50F,100%,8mph,Light Rain,2017-01-22
47,6:25 PM,51F,96%,9mph,Light Rain,2017-01-22
48,6:52 PM,50F,96%,13mph,Cloudy,2017-01-22
49,7:52 PM,50F,96%,12mph,Cloudy,2017-01-22
50,8:28 PM,50F,100%,12mph,Cloudy,2017-01-22
51,8:34 PM,50F,100%,13mph,Light Rain,2017-01-22
52,8:45 PM,50F,100%,10mph,Light Rain,2017-01-22
53,8:52 PM,50F,100%,10mph,Light Rain,2017-01-22
54,9:04 PM,50F,100%,10mph,Light Rain,2017-01-22
55,9:37 PM,50F,100%,12mph,Light Rain,2017-01-22
56,9:52 PM,50F,96%,14mph,Cloudy,2017-01-22
57,10:52 PM,50F,96%,10mph,Light Rain,2017-01-22
58,11:14 PM,50F,96%,13mph,Light Rain,2017-01-22
59,11:29 PM,50F,96%,12mph,Light Rain,2017-01-22
60,11:52 PM,50F,96%,14mph,Light Rain,2017-01-22
0,12:14 AM,50F,96%,13mph,Light Rain,2017-01-23
1,12:27 AM,50F,96%,15mph,Light Rain,2017-01-23
2,12:52 AM,50F,96%,14mph,Light Rain,2017-01-23
3,1:13 AM,50F,96%,14mph,Light Rain,2017-01-23
4,1:39 AM,50F,96%,17mph,Light Rain,2017-01-23
5,1:52 AM,50F,93%,21mph,Light Rain / Windy,2017-01-23
6,2:52 AM,49F,93%,18mph,Light Rain,2017-01-23
7,3:04 AM,49F,93%,21mph,Cloudy / Windy,2017-01-23
8,3:22 AM,49F,93%,22mph,Light Rain / Windy,2017-01-23
9,3:52 AM,48F,96%,24mph,Light Rain / Windy,2017-01-23
10,4:43 AM,47F,97%,20mph,Light Rain,2017-01-23
11,4:52 AM,47F,97%,21mph,Light Rain / Windy,2017-01-23
12,5:27 AM,47F,97%,26mph,Light Rain / Windy,2017-01-23
13,5:47 AM,46F,100%,23mph,Light Rain / Windy,2017-01-23
14,5:52 AM,47F,97%,25mph,Light Rain / Windy,2017-01-23
15,6:52 AM,47F,93%,22mph,Light Rain / Windy,2017-01-23
16,7:38 AM,47F,93%,24mph,Light Rain / Windy,2017-01-23
17,7:45 AM,47F,93%,24mph,Light Rain / Windy,2017-01-23
18,7:52 AM,47F,93%,23mph,Light Rain / Windy,2017-01-23
19,8:29 AM,46F,96%,26mph,Light Rain / Windy,2017-01-23
20,8:52 AM,47F,90%,28mph,Light Rain / Windy,2017-01-23
21,9:15 AM,46F,93%,30mph,Light Rain / Windy,2017-01-23
22,9:24 AM,46F,93%,26mph,Light Rain / Windy,2017-01-23
23,9:52 AM,46F,93%,32mph,Light Rain / Windy,2017-01-23
24,9:55 AM,46F,93%,25mph,Light Rain / Windy,2017-01-23
25,10:03 AM,46F,89%,33mph,Light Rain / Windy,2017-01-23
26,10:15 AM,46F,89%,30mph,Light Rain / Windy,2017-01-23
27,10:26 AM,45F,93%,31mph,Light Rain / Windy,2017-01-23
28,10:52 AM,45F,90%,31mph,Light Rain / Windy,2017-01-23
29,10:57 AM,45F,90%,30mph,Rain / Windy,2017-01-23
30,11:28 AM,44F,93%,28mph,Light Rain / Windy,2017-01-23
31,11:49 AM,45F,87%,32mph,Light Rain / Windy,2017-01-23
32,11:52 AM,44F,89%,29mph,Light Rain / Windy,2017-01-23
33,12:00 PM,44F,89%,32mph,Light Rain / Windy,2017-01-23
34,12:16 PM,43F,93%,31mph,Light Rain / Windy,2017-01-23
35,12:20 PM,43F,93%,32mph,Light Rain / Windy,2017-01-23
36,12:33 PM,43F,93%,28mph,Light Rain / Windy,2017-01-23
37,12:40 PM,43F,93%,20mph,Heavy Rain,2017-01-23
38,12:52 PM,43F,93%,24mph,Rain / Windy,2017-01-23
39,12:59 PM,43F,93%,25mph,Rain / Windy,2017-01-23
40,1:20 PM,43F,93%,24mph,Heavy Rain / Windy,2017-01-23
41,1:27 PM,43F,93%,21mph,Light Rain / Windy,2017-01-23
42,1:38 PM,43F,93%,17mph,Heavy Rain,2017-01-23
43,1:42 PM,43F,93%,16mph,Heavy Rain,2017-01-23
44,1:52 PM,43F,93%,17mph,Heavy Rain,2017-01-23
45,2:05 PM,43F,93%,14mph,Heavy Rain,2017-01-23
46,2:18 PM,43F,93%,20mph,Rain,2017-01-23
47,2:52 PM,42F,92%,21mph,Light Rain / Windy,2017-01-23
48,2:56 PM,42F,92%,21mph,Light Rain / Windy,2017-01-23
49,3:36 PM,42F,92%,18mph,Light Rain,2017-01-23
